source_id,chunk_id,title,target_collection,use_mode,risk_scope,review_priority,review_status,issues,content_preview
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00014_107158e8d770,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Take a moment to think about the ways in which eating disorder symptoms are affecting your life. Consider the following areas… Physical health: (e.g. Are you always tired? Do you feel cold all the time? Do you get bloated often, or feel dizzy? Relationships: ("
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00016_f1628d95b617,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Eating disorders are associated with serious, even life -threatening health complications. It is very important that all individuals engaging in any kind of disordered eating regularly consult with a medical practitioner to monitor and manage potential health "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00017_0d0d4c9e6b31,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Turn to to learn more about the risks associated with eating disorders. Even if you are not sure whether you’re ready to make changes yet, arranging an appointment to talk to a medical practitioner is an important first step. Why not give them a call now to bo"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00018_a85b5d6d6284,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,People with eating disorders and their loved ones often wonder how and why the disorder developed and can often blame themselves. While it is common for eating disorders to develop after a period of inadequate nutritional intake (both intentional and through s
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00019_8185c951c720,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"On average, about half the risk of developing an eating disorder comes from genetic influence, but this risk differs from person to person. People with higher heritability need only a slightly stressful environment for an eating disorder to start, while in a p"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00020_45cfe80fd3d0,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Unfortunately, our society is a potentially triggering environment, with images of unachievable bodies and inaccurate and conflicting messages about diets and exercise ever present, especially on our social media. Once activated, the brain experiences changes "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00021_157d5e8b1381,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,My regular medical practitioner is: _____________________________________ My review with my medical practitioner is booked for: _____________________ provides more information on the neurobiology of eating disorders. FACT: Research shows that people who read t
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00022_94e2258c1a25,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Module 1: What Are Eating Disorders? Recovery is Possible! Research tells us that full recovery from an eating disorder is possible. With adequate re -nourishment and learning, the brain and body can return to healthy functioning and unhelpful genes can be ‘tu"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00023_06c944a18b60,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"In this workbook we are going to focus on strategies that come from one of the leading evidence -based treatments, cognitive-behavioural therapy for eating disorders (CBT-ED). Evidence-based means that CBT-ED has been shown to be effective in reducing eating d"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00024_5421057e1d63,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"For some people, self-help might offer just the right amount of support to recover. For others, it might not be enough, and it may be necessary to work alongside a mental health professional. Ready, Set, Action!"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00026_050af6af6be2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"The single most consistent predictor of overcoming an eating disorder is actually how quickly you can get started on making early behavioural change s. This means giving the modules a go, testing out the strategies, and making changes to your eating. You alrea"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00027_bc529bed3eca,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Before you get started, we encourage you to consider whether this is the right time and whether there are people you can ask for support as you work towards recovery."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00028_d9f6b47cfe9e,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Many people with eating disorders tend to focus on what they have not done well rather than focussing on progress and this can lead to setbacks. We also know that just tracking your progress leads to improved o utcomes. From Module 4 onwards, you will see our "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00030_667b2d016124,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"It is completely normal to feel apprehensive or anxious about the idea of making changes to your eating disorder behaviours. While distress can be very uncomfortable, we know that it is safe to experience these feelings and they are likely to reduce over time."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00031_771b870644e4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"We also encourage you to read our ‘Facing Your Feelings’ modules, a short, 4-session guide to sitting with, accepting and improving distress."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00032_1ff1b84326f4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"What to Expect from this Workbook When using self-help materials, some people might skip sections or complete things in a different order. The modules in this workbook have been designed to be completed in the order they appear. Research tells us that eating d"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00033_32b67417ce31,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,Module 1: What Are Eating Disorders? Module 2: What Keeps Eating Disorders Going? Module 3: Understanding the Number on the Scale Module 4: Understanding Your Eating Module 5: Food and Energy Module 6: Eating for Recovery: Part 1 Module 7: Eating for Recovery:
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00034_97cb40ad59f4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Some of the content of these modules may be challenging at times, and we encourage you to keep going until you reach the end so you can get the most benefit. Whether you have some, many, or all the symptoms of an eating disorder, this workbook can help!"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00036_a4c94b5e1e4c,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"• It is normal to experience some concern about your eating, weight and shape. • When these concerns become extreme, eating disorder symptoms can develop. • Eating disorders impact your physical health, your psychological wellbeing, your relationships and over"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00037_af5d7c08da87,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,• Don’t forget to print off the ‘Getting Educated about Eating Disorders’ package as we will be referring to it throughout the modules. Coming up…What Keeps Eating Disorders Going?
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00038_03ec8201a6fd,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Module 1: What Are Eating Disorders? About the Modules CONTRIBUTORS Katharina Targowski (MPsych) Samantha Bank (MPsych) Clinical Psychologist Clinical Psychologist Dr. Olivia Carter (DPsych) Dr. Bruce Campbell (DPsych, MPsych) Clinical Psychologist Consultant "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00039_065264b5550e,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"REFERENCES These are some of the professional references used to create the modules in this information package. Fairburn, C. G., Cooper, Z., Shafran, R., Murphy, R., & Hawker, D. M. (2008). Cognitive Behaviour Therapy and Eating Disorders. Guilford Press. Wal"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00040_3b2ce963edb2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Waller, G., Turner, H.M., Tatham, M., Mountford, V.A., & Wade, T.A. (2019). Brief Cognitive Behavioural Therapy for Non- Underweight Patients: CBT-T for Eating Disorders. Routledge. ACKNOWLEDGEMENTS We would like to thank Professor Glenn Waller (University of "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00041_b130265eb519,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"“BREAK FREE FROM ED” This module forms part of: Targowski, K., Bank, S., Carter, O., Campbell, B. & Raykos, B. (2022). Break Free from ED. Perth, Western Australia: Centre for Clinical Interventions"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00001_bf42f4143588,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,What Keeps Eating Disorders Going? Introduction 2 What Keeps Eating Disorders Going? 2 How it All Fits Together: The Vicious Cycle of Eating Disorders Where to From Here? 7 Why You Can’t Recover While Trying to Lose Weight 7 Module Summary
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00004_0171848fb717,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"In Module 1, we discussed symptoms of eating disorders and highlighted why it is important to see a medical practitioner. You consider ed how concerns about eating disorder behaviours impact your physical and mental health, relationships, and quality of life. "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00005_6d3e103c6720,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"People often come to treatment and blame themselves for not being able to get out of the eating disorder on their own. They might be self -critical and think of themselves as undisciplined or weak, or believe that they’re just not working hard enough. This is "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00006_19be88b94638,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"1. Unhelpful beliefs about eating, weight and shape (and their control) It is common for people to hold very strong beliefs about the relationship between their eating disorder behaviours and their weight or shape. Some beliefs might include: • Eating carbohyd"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00007_91cb72205021,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Eating disorders also provide a rich breeding ground to align our beliefs and values to that lead people to believe that behaviours like restriction, exercise, or dieting reflect achievement, health, hard work, or even moral or ethical superiority. Unfortunate"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00008_74d8a3d0e939,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"2. Unhelpful behaviours related to eating, weight and shape Eating disorders always involve disordered eating behaviours. You might be eating too little, following rigid and inflexible rules about what and when to eat, exercising too much, vomiting, or misusin"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00010_aab7a812afb6,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Regardless of how you are attempting to control your weight and shape, if your nutritional intake is poor, irregular, or unbalanced, or if you engage in behaviours that reduce energy absorption, you are likely experiencing symptoms of Starvation Syndrome."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00011_521bf68eb9a2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Starvation Syndrome refers to a collection of changes that occur when someone is malnourished. We know what you’re picturing – someone who is extremely underweight. However, starvation can occur at any weight. You don’t need to lose weight to experience sympto"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00012_1f3c331388e7,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,A key study that helped us understand the effects of starvation syndrome is the Minnesota Starvation Experiment. Many of the symptoms once thought to be primary symptoms of eating disorders are actually direct symptoms of starvation. A starved brain is unable 
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00013_3e19542a8aa6,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"4. Binge Eating Binge eating refers to an episode of eating during which a person feels a loss of control over their eating. Eating too little, following strict rules about how you eat, and emotions can all trigger episodes of binge eating. This is often follo"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00014_9390f25d640d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Distress Many people report that they engage in eating disorder behaviours in response to feeling anxious, sad, or distressed because, in the short-term, it makes them feel better."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00015_2c9996b1a09d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Physical changes: Feeling cold all the time Dry skin and hair loss Pain, bloating, constipation Extreme hunger and binge eating Extreme fullness Dizziness Emotional changes: Low mood Anxiety Irritability Losing interest in things you used to enjoy Social chang"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00016_cd0f95389b00,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Module 2: What Keeps Eating Disorders Going? How It All Fits Together: The Vicious Cycle of Eating Disorders When people hold very strong beliefs about eating, weight, and shape, they may make attempts to try to control them through disordered eating behaviour"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00017_ca5a82d13a91,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Let’s take a look at each of these ‘loops’ in more detail: One ‘loop’ that keeps eating disorders going is starvation syndrome. For example, feeling overly full, easily bloated, not feeling hungry, and toileting issues increase concerns about weight, shape and"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00019_9f564803c0e1,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Attempts to control eating, weight and shape lead to binge eating and broken rules. Not eating enough makes you physically hungry and leads to craving foods you are depriving yourself of! When you are really hungry, your clever brain drive s you to eat more th"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00020_6fce1ffa81e8,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Body checking and body avoidance increase body image concern. When you hold negative beliefs about your body you might focus intensely on your body (e.g. in mirrors), and in turn notice ‘flaws’ that you wouldn’t normally notice, leading to feeling awful. Attem"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00022_3d84c2975bb4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Relying on eating disorder behaviours to regulate your mood and manage distress is another ‘loop’ because you will not learn other ways to cope with distress. While the behaviours may seem helpful in the short-term, in the long-term, they will make your mood w"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00023_a03363ccab3b,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"TASK: On the diagram below, highlight the boxes and loops that seem most relevant to you."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00024_0113d4b125f9,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Module 2: What Keeps Eating Disorders Going? Where to From Here? It may feel overwhelming to realise that the methods you have been using to try to control your eating, weight and shape are actually the very thing keeping your eating disorder going. Hopefully "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00025_11c6df590f40,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"We know that this is easier said than done, and you’re probably feeling very anxious about making these changes, possibly even terrified. We will guide you through the steps of recovery and always explain to you why these changes are important! Remember, early"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00026_93aaae842cd4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"• We will then discuss eating and guide you through the steps of normalising your nutritional intake, addressing starvation syndrome and reducing behaviours intended to control eating, weight, and shape (Modules 4 - 7). • Then we will turn our attention to oth"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00028_c6458822eabc,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"As you may be starting to realise, having a goal of weight loss is incompatible with recovering from an eating disorder. This is because if you are trying to lose weight, you are likely engaging in all of the behaviours that keep you stuck in the eating disord"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00030_0c42a0a245c4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"• People with eating disorders tend to hold strong beliefs about eating, weight and shape, and attempt to control these through eating disorder behaviours. • Eating disorder behaviours form several ‘loops’ that keep you stuck in your eating disorder . They nee"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00031_bd8d3294b147,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,• The most consistent factor that predicts whether someone will fully recover from an eating disorder is early behavioural change. This means that jumping in and making changes early on will give you the best possible chance of recovery! Coming up…Understandin
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00032_dc3fa2a52ac9,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Module 2: What Keeps Eating Disorders Going? About the Modules CONTRIBUTORS Katharina Targowski (MPsych) Samantha Bank (MPsych) Clinical Psychologist Clinical Psychologist Dr. Olivia Carter (DPsych) Dr. Bruce Campbell (DPsych, MPsych) Clinical Psychologist Con"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00033_8e3955fa17b2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"REFERENCES These are some of the professional references used to create the modules in this information package. Fairburn, C. G., Cooper, Z., Shafran, R., Murphy, R., & Hawker, D. M. (2008). Cognitive Behaviour Therapy and Eating Disorders. Guilford Press. Wal"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00034_bb089645141b,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Waller, G., Turner, H.M., Tatham, M., Mountford, V.A., & Wade, T.A. (2019). Brief Cognitive Behavioural Therapy for Non- Underweight Patients: CBT-T for Eating Disorders. Routledge. ACKNOWLEDGEMENTS We would like to thank Professor Glenn Waller (University of "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00035_b130265eb519,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"“BREAK FREE FROM ED” This module forms part of: Targowski, K., Bank, S., Carter, O., Campbell, B. & Raykos, B. (2022). Break Free from ED. Perth, Western Australia: Centre for Clinical Interventions"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00000_b7bc1c215e9e,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,Break Free From ED Break Free from ED An Active Guide to Recovering from Your Eating Disorder Module 3 Understanding the Number on the Scale Introduction 2 The Number on the Scale and Natural Fluctuations in Weight How Much Control Do We Have Over Our Weight? 
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00003_0d79068a8c7a,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"In the previous module we discussed the vicious cycle of eating disorders and why it is so difficult to get unstuck. In this module we will be talking about changing weighing behaviours, we will learn more about the factors that affect the number on the scale,"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00004_2f543253bff6,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"The Number on the Scale and Fluctuations in Weight When you step on the scales you might think that the number you see accurately represents your weight. However, if you have ever weighed yourself several times in a day or over the course of a week you will no"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00005_6de6cf248bed,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"• your fluid intake • the weight of your clothing • the time of day that you are weighed • how much you have eaten that day • your bladder and bowel movements • hormonal changes (including menstruation, which can cause the number to increase by up to 2kg!) • t"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00006_2fa7a6528cf0,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,These and the many other factors that impact the number on the scale result in natural fluctuations in weight.
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00007_63a817947f03,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Since weight goes up and down naturally, when you step on the scale you are only getting an estimate of your weight at a particular moment. To reduce the impact of the error that natural fluctuations bring, clinicians suggest that we think about our weight in "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00008_c7f4e9ef6bea,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Module 3: Understanding the Number on the Scale How Much Control Do We Really Have Over Our Weight? With all the diet and exercise regimes out there, it would be easy to believe that with a bit of discipline and hard work you can choose the weight you would li"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00009_eaf55e6fbceb,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"Each human body has a weight range that it is supposed to maintain for optimal health. When you eat regularly, sufficiently, and flexibly, and participate in regular moderate exercise your body will tend towards its set point weight range. Your set point weigh"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00010_68737fe06219,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,Fighting against your genetic set point weight range by restricting what you eat or engaging in other eating disorder behaviours is only going to be sustainable for a short period of time and you may become very unwell. When trying to recover from an eati ng d
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00012_c4fd199edfb6,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"BMI is a quick, practical measure of a person’s overall size which can provide helpful information when considered in combination with their physical and mental health, lifestyle and their personal and family history. BMI was conceived in the early 19th Centur"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00013_a4c17528c7d1,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,Module 3: Understanding the Number on the Scale How Accurate Are Our Weight Predictions?
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00014_bf1e31960abd,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,People with eating disorders often describe ‘ feeling bigger’ or ‘feeling heavier’ or ‘just knowing’ that they’ve put on weight. But did you know that heavier or bigger are not actual feelings? What people are usually saying is that they think they are bigger 
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00015_c5e7df0ad4f3,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,Relying on what you think is happening with your weight rather than what is actually observable on the scale can be risky for people with eating disorders. Research shows that even people who don’t have eating disorders are not good at predicting the number on
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00016_0b0d5e04507a,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"People with eating disorders are often fearful of gaining weight and place high value on the number on the scale, which can lead to two types of behaviours – weighing too often or avoiding being weighed at all costs. Weighing too often If people weigh themselv"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00017_80a8dd20f362,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"What’s more, frequently checking your weight keeps the focus of your attention on your weight at the cost of other things in our life, like family, friends, work, or enjoyable activities. This makes weight seem more important than it needs to be and keeps eati"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00018_4d0829c5ad13,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"More importantly, avoidance leads to fears getting stronger in the long- term. This is true for all sorts of things that we feel afraid of - for example, you are not going to overcome a fear of spiders without going near a spider. Avoidance of weighing is usua"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00020_e7071551b957,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"If we know that weighing too often is problematic, and avoiding weighing at all costs is equally problematic, how often should we weigh ourselves? Clinicians who work with people with eating disorders recommend weighing yourself about once a week while you are"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_2fac7025_00021_f6a382be8c76,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,P1,pending,,"• Predicted number: Before you step on the scale, make a prediction about what the number will be. Plot that on the chart. • Actual number: Step on the scale. Record the number on the chart in a different colour so you can easily compare your predicted and act"
