source_id,chunk_id,title,target_collection,use_mode,risk_scope,language,chunk_type,topics,population_tags,review_hold_reasons,content_preview
CCI_BIPOLAR,CCI_BIPOLAR_e46c415e_00017_073bb925e7f0,Bipolar self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,bipolar_disorder;mania;sleep,adults,,"What sorts of symptoms do you experience? On the next page is a Symptom Record worksheet. Take a few minutes to write down what you experience when you are feeling well, that is, when you are neither depressed nor hypomanic or manic. Then think of how you feel"
CCI_BODY_DYSMORPHIA,CCI_BODY_DYSMORPHIA_17080a12_00000_186c51511c14,Body Dysmorphia self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,BDD;appearance_concerns;self_criticism,young_adults;adults,,C C I Module 1 Understanding Body Dysmorphic Disorder Introduction 2 What is Body Image? 2 What is Body Dysmorphic Disorder? 3 Could I have BDD? 5 My Negative Body Image 5 Negative Impacts of BDD 7 How does BDD develop? 8 The Good News 9 What You Can Expect fr
CCI_BODY_DYSMORPHIA,CCI_BODY_DYSMORPHIA_17080a12_00016_9a410ce4925e,Body Dysmorphia self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,BDD;appearance_concerns;self_criticism,young_adults;adults,,"C C I Could I have BDD? If y ou are reading these modules, it is possible that you have already been wondering whether you need to work on your body image. Alternatively, these modules may have been suggested to you by a friend, colleague or health professiona"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00001_482eb5c76aeb,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"What Are Eating Disorders?  Introduction 2 Eating Disorders: Myths and Facts 2 Do I Have an Eating Disorder? 3 Taking Your Physical Health Seriously 5 How Did I Get Here? 5 Recovery is Possible Ready, Set, Action A Word on Distress What to Expect from this Wor"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00004_4cf3fe598166,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,Welcome! This workbook has been developed by clinical psychologists who specialise in the treatment of eating disorders. You can use this workbook as a self-help guide to recovery from an eating disorder or you may wish to work through the modules with a m ent
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00005_60e7d0a49833,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"This set of modules is designed to help you… • understand eating disorders and what keeps them going • normalise your eating behaviours • reduce other eating disorder behaviours, e.g. binge-eating, vomiting, laxative misuse, driven exercise • tolerate distress"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00006_b157c48e78b2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,It is important that you download or print off the Appendix – ‘Getting Educated about Eating Disorders’. This Appendix contains important information for you to read alongside the content of the modules. Throughout the modules you will see this symbol indicati
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00007_9533d6ad3813,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Let’s start by getting on the same page about eating disorders and debunk some of the myths surrounding these illnesses. Eating disorders affect people of all genders, ages, races, ethnicities, sexual orientations, and socio-economic backgrounds. People with e"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00008_4187c24d4cb2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Eating disorders are not lifestyle choices, ‘phases’ that young people grow out of or ‘diets gone too far’. They are serious mental illnesses that can have a severe impact on physical health, relationships, work, mood, and quality of life. Eating disorders car"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00009_68cbe239444b,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"It is not all doom and gloom when it comes to eating disorders. Full recovery from an eating di sorder is absolutely possible. Early detection and treatment are important, but full recovery is possible at any age and no matter how long you have been struggling"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00010_a1d4aecde1f4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Break Free From ED Module 1: What Are Eating Disorders? D o I Have an Eating Disorder? I t is nearly impossible to get through a whole day without hearing some sort of dietary or exercise advice from a friend, colleague, or the media. We are constantly hearing"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00011_98a170e20dd9,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"A fter you have read about the eating disorder diagnoses, you can get a better idea of whether you might have symptoms of an eating disorder by filling out the following table. Never Sometimes Often Very Often I try to eat as little as possible, even if I am h"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00013_8b6af2437ace,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"If you answered Often or Very Often to many of the above items, you are in the right place. If these thoughts and behaviours are impacting your physical health, mental health, and/or quality of life, you may have an eating disorder. Some of the key symptoms of"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00014_107158e8d770,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Take a moment to think about the ways in which eating disorder symptoms are affecting your life. Consider the following areas… Physical health: (e.g. Are you always tired? Do you feel cold all the time? Do you get bloated often, or feel dizzy? Relationships: ("
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00016_f1628d95b617,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Eating disorders are associated with serious, even life -threatening health complications. It is very important that all individuals engaging in any kind of disordered eating regularly consult with a medical practitioner to monitor and manage potential health "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00017_0d0d4c9e6b31,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Turn to to learn more about the risks associated with eating disorders. Even if you are not sure whether you’re ready to make changes yet, arranging an appointment to talk to a medical practitioner is an important first step. Why not give them a call now to bo"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00018_a85b5d6d6284,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,People with eating disorders and their loved ones often wonder how and why the disorder developed and can often blame themselves. While it is common for eating disorders to develop after a period of inadequate nutritional intake (both intentional and through s
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00019_8185c951c720,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"On average, about half the risk of developing an eating disorder comes from genetic influence, but this risk differs from person to person. People with higher heritability need only a slightly stressful environment for an eating disorder to start, while in a p"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00020_45cfe80fd3d0,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Unfortunately, our society is a potentially triggering environment, with images of unachievable bodies and inaccurate and conflicting messages about diets and exercise ever present, especially on our social media. Once activated, the brain experiences changes "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00021_157d5e8b1381,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,My regular medical practitioner is: _____________________________________ My review with my medical practitioner is booked for: _____________________  provides more information on the neurobiology of eating disorders. FACT: Research shows that people who read 
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00022_94e2258c1a25,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Module 1: What Are Eating Disorders?  Recovery is Possible! Research tells us that full recovery from an eating disorder is possible. With adequate re -nourishment and learning, the brain and body can return to healthy functioning and unhelpful genes can be ‘t"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00023_06c944a18b60,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"In this workbook we are going to focus on strategies that come from one of the leading evidence -based treatments, cognitive-behavioural therapy for eating disorders (CBT-ED). Evidence-based means that CBT-ED has been shown to be effective in reducing eating d"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00024_5421057e1d63,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"For some people, self-help might offer just the right amount of support to recover. For others, it might not be enough, and it may be necessary to work alongside a mental health professional.  Ready, Set, Action!"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00026_050af6af6be2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"The single most consistent predictor of overcoming an eating disorder is actually how quickly you can get started on making early behavioural change s. This means giving the modules a go, testing out the strategies, and making changes to your eating. You alrea"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00027_bc529bed3eca,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Before you get started, we encourage you to consider whether this is the right time and whether there are people you can ask for support as you work towards recovery."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00028_d9f6b47cfe9e,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Many people with eating disorders tend to focus on what they have not done well rather than focussing on progress and this can lead to setbacks. We also know that just tracking your progress leads to improved o utcomes. From Module 4 onwards, you will see our "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00030_667b2d016124,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"It is completely normal to feel apprehensive or anxious about the idea of making changes to your eating disorder behaviours. While distress can be very uncomfortable, we know that it is safe to experience these feelings and they are likely to reduce over time."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00031_771b870644e4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"We also encourage you to read our ‘Facing Your Feelings’ modules, a short, 4-session guide to sitting with, accepting and improving distress."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00032_1ff1b84326f4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"What to Expect from this Workbook  When using self-help materials, some people might skip sections or complete things in a different order. The modules in this workbook have been designed to be completed in the order they appear. Research tells us that eating "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00033_32b67417ce31,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,Module 1: What Are Eating Disorders? Module 2: What Keeps Eating Disorders Going? Module 3: Understanding the Number on the Scale Module 4: Understanding Your Eating Module 5: Food and Energy Module 6: Eating for Recovery: Part 1 Module 7: Eating for Recovery:
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00034_97cb40ad59f4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Some of the content of these modules may be challenging at times, and we encourage you to keep going until you reach the end so you can get the most benefit. Whether you have some, many, or all the symptoms of an eating disorder, this workbook can help!"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00036_a4c94b5e1e4c,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"• It is normal to experience some concern about your eating, weight and shape.  • When these concerns become extreme, eating disorder symptoms can develop.  • Eating disorders impact your physical health, your psychological wellbeing, your relationships and ov"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00037_af5d7c08da87,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,• Don’t forget to print off the ‘Getting Educated about Eating Disorders’ package as we will be referring to it throughout the modules.  Coming up…What Keeps Eating Disorders Going?
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00038_03ec8201a6fd,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Module 1: What Are Eating Disorders?  About the Modules CONTRIBUTORS Katharina Targowski (MPsych) Samantha Bank (MPsych) Clinical Psychologist Clinical Psychologist  Dr. Olivia Carter (DPsych) Dr. Bruce Campbell (DPsych, MPsych) Clinical Psychologist Consultan"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00039_065264b5550e,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"REFERENCES These are some of the professional references used to create the modules in this information package. Fairburn, C. G., Cooper, Z., Shafran, R., Murphy, R., & Hawker, D. M. (2008). Cognitive Behaviour Therapy and Eating Disorders. Guilford Press.  Wa"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00040_3b2ce963edb2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Waller, G., Turner, H.M., Tatham, M., Mountford, V.A., & Wade, T.A. (2019). Brief Cognitive Behavioural Therapy for Non- Underweight Patients: CBT-T for Eating Disorders. Routledge. ACKNOWLEDGEMENTS We would like to thank Professor Glenn Waller (University of "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_d6d7d1c1_00041_b130265eb519,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"“BREAK FREE FROM ED” This module forms part of: Targowski, K., Bank, S., Carter, O., Campbell, B. & Raykos, B. (2022). Break Free from ED. Perth, Western Australia: Centre for Clinical Interventions"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00001_bf42f4143588,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,What Keeps Eating Disorders Going?  Introduction 2 What Keeps Eating Disorders Going? 2 How it All Fits Together: The Vicious Cycle of Eating Disorders  Where to From Here? 7 Why You Can’t Recover While Trying to Lose Weight 7 Module Summary
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00004_0171848fb717,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"In Module 1, we discussed symptoms of eating disorders and highlighted why it is important to see a medical practitioner. You consider ed how concerns about eating disorder behaviours impact your physical and mental health, relationships, and quality of life. "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00005_6d3e103c6720,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"People often come to treatment and blame themselves for not being able to get out of the eating disorder on their own. They might be self -critical and think of themselves as undisciplined or weak, or believe that they’re just not working hard enough. This is "
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00006_19be88b94638,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"1. Unhelpful beliefs about eating, weight and shape (and their control)  It is common for people to hold very strong beliefs about the relationship between their eating disorder behaviours and their weight or shape. Some beliefs might include:  • Eating carboh"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00007_91cb72205021,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Eating disorders also provide a rich breeding ground to align our beliefs and values to that lead people to believe that behaviours like restriction, exercise, or dieting reflect achievement, health, hard work, or even moral or ethical superiority. Unfortunate"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00008_74d8a3d0e939,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"2. Unhelpful behaviours related to eating, weight and shape  Eating disorders always involve disordered eating behaviours.  You might be eating too little, following rigid and inflexible rules about what and when to eat, exercising too much, vomiting, or misus"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00010_aab7a812afb6,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Regardless of how you are attempting to control your weight and shape, if your nutritional intake is poor, irregular, or unbalanced, or if you engage in behaviours that reduce energy absorption, you are likely experiencing symptoms of Starvation Syndrome."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00011_521bf68eb9a2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Starvation Syndrome refers to a collection of changes that occur when someone is malnourished. We know what you’re picturing – someone who is extremely underweight. However, starvation can occur at any weight. You don’t need to lose weight to experience sympto"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00012_1f3c331388e7,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,A key study that helped us understand the effects of starvation syndrome is the Minnesota Starvation Experiment. Many of the symptoms once thought to be primary symptoms of eating disorders are actually direct symptoms of starvation. A starved brain is unable 
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00013_3e19542a8aa6,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"4. Binge Eating Binge eating refers to an episode of eating during which a person feels a loss of control over their eating. Eating too little, following strict rules about how you eat, and emotions can all trigger episodes of binge eating. This is often follo"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00014_9390f25d640d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Distress Many people report that they engage in eating disorder behaviours in response to feeling anxious, sad, or distressed because, in the short-term, it makes them feel better."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00015_2c9996b1a09d,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Physical changes: Feeling cold all the time Dry skin and hair loss Pain, bloating, constipation Extreme hunger and binge eating Extreme fullness Dizziness  Emotional changes: Low mood Anxiety Irritability Losing interest in things you used to enjoy Social chan"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00016_cd0f95389b00,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Module 2: What Keeps Eating Disorders Going?  How It All Fits Together: The Vicious Cycle of Eating Disorders  When people hold very strong beliefs about eating, weight, and shape, they may make attempts to try to control them through disordered eating behavio"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00017_ca5a82d13a91,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Let’s take a look at each of these ‘loops’ in more detail: One ‘loop’ that keeps eating disorders going is starvation syndrome. For example, feeling overly full, easily bloated, not feeling hungry, and toileting issues increase concerns about weight, shape and"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00019_9f564803c0e1,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Attempts to control eating, weight and shape lead to binge eating and broken rules. Not eating enough makes you physically hungry and leads to craving foods you are depriving yourself of! When you are really hungry, your clever brain drive s you to eat more th"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00020_6fce1ffa81e8,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Body checking and body avoidance increase body image concern. When you hold negative beliefs about your body you might focus intensely on your body (e.g. in mirrors), and in turn notice ‘flaws’ that you wouldn’t normally notice, leading to feeling awful. Attem"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00022_3d84c2975bb4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Relying on eating disorder behaviours to regulate your mood and manage distress is another ‘loop’ because you will not learn other ways to cope with distress. While the behaviours may seem helpful in the short-term, in the long-term, they will make your mood w"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00023_a03363ccab3b,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"TASK: On the diagram below, highlight the boxes and loops that seem most relevant to you."
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00024_0113d4b125f9,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Module 2: What Keeps Eating Disorders Going?  Where to From Here?  It may feel overwhelming to realise that the methods you have been using to try to control your eating, weight and shape are actually the very thing keeping your eating disorder going. Hopefull"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00025_11c6df590f40,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"We know that this is easier said than done, and you’re probably feeling very anxious about making these changes, possibly even terrified. We will guide you through the steps of recovery and always explain to you why these changes are important! Remember, early"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00026_93aaae842cd4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,exercise,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"• We will then discuss eating and guide you through the steps of normalising your nutritional intake, addressing starvation syndrome and reducing behaviours intended to control eating, weight, and shape (Modules 4 - 7). • Then we will turn our attention to oth"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00028_c6458822eabc,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"As you may be starting to realise, having a goal of weight loss is incompatible with recovering from an eating disorder. This is because if you are trying to lose weight, you are likely engaging in all of the behaviours that keep you stuck in the eating disord"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00030_0c42a0a245c4,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"• People with eating disorders tend to hold strong beliefs about eating, weight and shape, and attempt to control these through eating disorder behaviours.  • Eating disorder behaviours form several ‘loops’ that keep you stuck in your eating disorder . They ne"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00031_bd8d3294b147,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,• The most consistent factor that predicts whether someone will fully recover from an eating disorder is early behavioural change. This means that jumping in and making changes early on will give you the best possible chance of recovery!  Coming up…Understandi
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00032_dc3fa2a52ac9,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"Module 2: What Keeps Eating Disorders Going?  About the Modules CONTRIBUTORS Katharina Targowski (MPsych) Samantha Bank (MPsych) Clinical Psychologist Clinical Psychologist  Dr. Olivia Carter (DPsych) Dr. Bruce Campbell (DPsych, MPsych) Clinical Psychologist C"
CCI_DISORDERED_EATING,CCI_DISORDERED_EATING_f2025faa_00033_8e3955fa17b2,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,en,psychoeducation,eating_disorders;body_image;self_compassion;severe_eating_disorder_risk,adolescents;young_adults;adults,,"REFERENCES These are some of the professional references used to create the modules in this information package. Fairburn, C. G., Cooper, Z., Shafran, R., Murphy, R., & Hawker, D. M. (2008). Cognitive Behaviour Therapy and Eating Disorders. Guilford Press.  Wa"
