chunk_id,source_id,title,collection,use_mode,risk_scope,population_tags,topic_tags,language,review_status,char_count,content_preview,review_decision,review_comment
CCI_DISORDERED_EATING_d6d7d1c1_00011_98a170e20dd9,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,877,"A fter you have read about the eating disorder diagnoses, you can get a better idea of whether you might have symptoms of an eating disorder by filling out the following table. Never Sometimes Often Very Often I try to eat as little as poss",,
CCI_DISORDERED_EATING_d6d7d1c1_00012_d3277a401f23,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,36,Module 1: What Are Eating Disorders?,,
CCI_DISORDERED_EATING_d6d7d1c1_00013_8b6af2437ace,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,469,"If you answered Often or Very Often to many of the above items, you are in the right place. If these thoughts and behaviours are impacting your physical health, mental health, and/or quality of life, you may have an eating disorder. Some of",,
CCI_DISORDERED_EATING_d6d7d1c1_00014_107158e8d770,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,863,"Take a moment to think about the ways in which eating disorder symptoms are affecting your life. Consider the following areas… Physical health: (e.g. Are you always tired? Do you feel cold all the time? Do you get bloated often, or feel diz",,
CCI_DISORDERED_EATING_d6d7d1c1_00015_2787080cca12,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,75,Module 1: What Are Eating Disorders?  Taking your Physical Health Seriously,,
CCI_DISORDERED_EATING_d6d7d1c1_00016_f1628d95b617,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,585,"Eating disorders are associated with serious, even life -threatening health complications. It is very important that all individuals engaging in any kind of disordered eating regularly consult with a medical practitioner to monitor and mana",,
CCI_DISORDERED_EATING_d6d7d1c1_00017_0d0d4c9e6b31,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,299,"Turn to to learn more about the risks associated with eating disorders. Even if you are not sure whether you’re ready to make changes yet, arranging an appointment to talk to a medical practitioner is an important first step. Why not give t",,
CCI_DISORDERED_EATING_d6d7d1c1_00018_a85b5d6d6284,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,458,People with eating disorders and their loved ones often wonder how and why the disorder developed and can often blame themselves. While it is common for eating disorders to develop after a period of inadequate nutritional intake (both inten,,
CCI_DISORDERED_EATING_d6d7d1c1_00019_8185c951c720,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,326,"On average, about half the risk of developing an eating disorder comes from genetic influence, but this risk differs from person to person. People with higher heritability need only a slightly stressful environment for an eating disorder to",,
CCI_DISORDERED_EATING_d6d7d1c1_00020_45cfe80fd3d0,CCI_DISORDERED_EATING,Disordered Eating self-help resources,professional_knowledge,psychoeducation_only,normal,"[""adolescents"", ""young_adults"", ""adults""]","[""eating_disorders"", ""body_image"", ""self_compassion"", ""severe_eating_disorder_risk""]",en,pending,363,"Unfortunately, our society is a potentially triggering environment, with images of unachievable bodies and inaccurate and conflicting messages about diets and exercise ever present, especially on our social media. Once activated, the brain ",,
